emotion,actor,aud_pitch,aud_energy,aud_speech_rate,aud_silence_ratio,aud_voice_stability,aud_spectral_centroid,aud_zcr,aud_energy_variance,aud_mfcc_1,aud_mfcc_2,aud_mfcc_3,aud_mfcc_4,aud_mfcc_5,aud_mfcc_6,aud_mfcc_7,aud_mfcc_8,aud_mfcc_9,aud_mfcc_10,aud_mfcc_11,aud_mfcc_12,aud_mfcc_13,aud_delta_mfcc_1,aud_delta_mfcc_2,aud_delta_mfcc_3,aud_delta_mfcc_4,aud_delta_mfcc_5,aud_delta_mfcc_6,aud_delta_mfcc_7,aud_delta_mfcc_8,aud_delta_mfcc_9,aud_delta_mfcc_10,aud_delta_mfcc_11,aud_delta_mfcc_12,aud_delta_mfcc_13,aud_delta2_mfcc_1,aud_delta2_mfcc_2,aud_delta2_mfcc_3,aud_delta2_mfcc_4,aud_delta2_mfcc_5,aud_delta2_mfcc_6,aud_delta2_mfcc_7,aud_delta2_mfcc_8,aud_delta2_mfcc_9,aud_delta2_mfcc_10,aud_delta2_mfcc_11,aud_delta2_mfcc_12,aud_delta2_mfcc_13,aud_chroma_1,aud_chroma_2,aud_chroma_3,aud_chroma_4,aud_chroma_5,aud_chroma_6,aud_chroma_7,aud_chroma_8,aud_chroma_9,aud_chroma_10,aud_chroma_11,aud_chroma_12,aud_contrast_1,aud_contrast_2,aud_contrast_3,aud_contrast_4,aud_contrast_5,aud_contrast_6,aud_contrast_7,aud_tonnetz_1,aud_tonnetz_2,aud_tonnetz_3,aud_tonnetz_4,aud_tonnetz_5,aud_tonnetz_6,vis_avg_ear,vis_avg_yaw,vis_avg_pitch,vis_avg_roll,vis_left_gaze_ratio,vis_right_gaze_ratio,vis_center_gaze_ratio,vis_gaze_stability,vis_movement_score,vis_blink_rate,tim_response_latency,tim_pause_ratio,tim_speech_rate,tim_voiced_ratio,tim_mean_pause
surprised,Actor_06,274.8504,0.0069662733,123.046875,0.6336169670541264,0.083464205,3451.241718878968,0.350738083106884,0.0045745377,-397.23456,45.7263,-9.697616,-2.5628433,-3.474417,-12.541761,-12.430642,-12.734322,-4.1051908,-0.9599754,-9.583192,-3.0270205,-7.542216,0.08744569,0.11519275,0.0937491,0.067982405,0.045257796,0.028449142,0.016409777,0.0066949455,-0.0015781168,-0.0069757407,-0.007772487,-0.0045694476,-0.00015015187,0.006661346,0.013398378,0.021122366,0.025060447,0.022794679,0.018942922,0.019473901,0.025186086,0.031878144,0.035577256,0.03524495,0.031844817,0.027021578,0.47456193,0.43113196,0.44961977,0.5491791,0.54770344,0.5446341,0.44169715,0.40224066,0.42741907,0.44946972,0.48259425,0.5055691,19.39909679918257,14.280983702300835,16.07784299190082,14.928125380610966,16.574757804098404,17.577249217189404,44.73113067262676,-0.0274911893972149,0.0190784537396855,-0.0389187020676525,0.0056849614517975,-0.0012581205608669,-0.0131204657716781,0.3506478789742746,0.18922859889824573,0.7576319779044007,-0.10961833774425796,0.0,0.0,1.0,1.0,1.0902190120588682,27.987042420514506,1.02,0.6604,1.5723,0.3396,0.231
surprised,Actor_06,274.37088,0.012604454,135.99917763157896,0.6077300134472736,0.11226956,3223.457323877481,0.2341954848345588,0.007784207,-351.8781,56.32868,-4.692312,5.250986,2.0243826,-13.309532,-14.036066,-11.633525,-0.3940405,1.5602874,-7.808322,-3.0974858,-2.3545556,0.22120577,0.2604612,0.16847628,0.096232094,0.06804282,0.06611964,0.07262796,0.05988183,0.022589192,0.005549999,0.022900034,0.025479212,0.02370317,0.03914178,0.03103524,0.01765491,0.036292594,0.035147876,0.021611648,0.01784244,0.014721853,0.014222133,0.00655846,-0.0008137086,-0.0105628725,-0.02012684,0.5029757,0.40049648,0.39046237,0.45237082,0.5070842,0.5135711,0.4059717,0.38104412,0.3711499,0.3994434,0.51525277,0.5333752,20.705156191715183,15.737798612380375,15.791899683178643,15.65605426281013,16.829592058188524,17.679123875043185,45.10640212070127,-0.0837347643075357,0.0655797006919762,0.0206249705387399,-0.0645172308346342,0.0049213872099342,0.0263308184005248,0.3408456628021072,-0.3447928808230132,0.9160032468148128,-0.12442827734234786,0.0,0.0,1.0,1.0,1.4828632988593233,28.183086743957855,1.005,0.6298,0.9615,0.3702,0.35
surprised,Actor_06,274.76077,0.007780839,80.74951171875,0.6217579553575182,0.08820906,3209.077512114474,0.3340890066964285,0.004978627,-370.21707,58.81702,-14.848517,9.240657,-0.7601458,-15.956421,-12.699198,-11.794307,0.7118597,-1.8172214,-9.429703,-4.685001,-6.3985534,-0.19661538,-0.08462279,0.030217307,-0.088618115,-0.0751067,-0.023807934,-0.0430511,-0.067133084,-0.07981108,-0.044094466,-0.016699245,-0.043389503,-0.031664345,0.041109603,-0.012620844,-0.035150107,0.03291717,0.03154419,0.011385128,0.00390847,-0.0076732514,-0.003216093,0.005529151,0.006281182,0.0005742703,-0.018757693,0.5528466,0.4339317,0.40339416,0.48018798,0.5472,0.557732,0.4327903,0.38103658,0.3799992,0.42540118,0.536534,0.5410783,18.677436359013864,14.77765748436746,15.874723600216113,15.635519808552042,17.124503785911994,17.271895948945822,43.8757810727073,-0.055465109389452,0.0399733103573729,-0.0343688476398325,-0.010234895910669,0.0072933796526099,0.0027782047699605,0.32195788231817957,-0.14287909157093998,0.7326174392958238,-0.11427963140881636,0.0,0.0,1.0,1.0,1.0350414606843072,28.56084235363641,1.035,0.6729,1.8692,0.3271,0.2025
surprised,Actor_06,275.65616,0.016734922,143.5546875,0.6163907953169157,0.12936352,3401.275290770509,0.2965104612585616,0.0109659,-345.57605,34.114697,-29.312386,-5.372443,-10.295929,-16.176697,-10.862704,-14.728642,-7.9254837,0.18577063,-8.294898,-3.6197743,-3.5448482,-0.005484385,-0.006986566,-0.0052124965,-0.0036096002,-0.0030660108,-0.0035254597,-0.004132839,-0.0040288167,-0.0030978348,-0.0020306339,-0.0016662291,-0.002204686,-0.0029895208,9.172257e-05,-0.0004393042,-0.0017373137,-0.0028624013,-0.0031248543,-0.0025489717,-0.0017691704,-0.0014356767,-0.001653379,-0.0019336356,-0.0016833348,-0.00078668905,0.00024347437,0.43797782,0.36936972,0.41443965,0.51346624,0.56053,0.55253917,0.5319076,0.53812706,0.5459417,0.5575577,0.53265786,0.5083023,18.4574167397638,16.245455540657478,16.76944262102442,15.914402175384598,17.305030493673843,18.72366543174886,44.69588463479428,-0.0170896537820169,0.0161390858111942,-0.0407603970626757,-0.0249271712214883,0.0071494297200435,0.0086423852002529,0.33694384355495627,1.2336694302306328,-0.27789830315749897,-0.09000328915205244,0.0,0.0,1.0,1.0,1.9106037773465214,28.261123128900874,1.02,0.6906,2.0927,0.3094,0.1907
surprised,Actor_06,275.16275,0.006836782,123.046875,0.6197915951619325,0.08268484,3498.707889877342,0.3197490985576923,0.0042599337,-402.95193,32.502544,-23.604517,-1.3301797,-4.1097374,-17.185587,-13.511534,-17.001335,-5.2235217,0.021318555,-11.6576185,-2.3003805,-3.9318633,-0.06263957,-0.08585943,-0.07837824,-0.06808899,-0.0577505,-0.05021534,-0.04757581,-0.050461896,-0.057804395,-0.06720795,-0.07578941,-0.08110765,-0.08180093,0.004202596,0.005394849,0.0038575393,0.0016752257,-0.0005843856,-0.002250498,-0.0027988027,-0.0021158198,-0.00059627485,0.0010278291,0.002050709,0.0021280008,0.0013778493,0.45033562,0.4154603,0.4086537,0.43710685,0.42175484,0.43945426,0.49504206,0.4730875,0.4848952,0.4809957,0.49686742,0.46617538,17.180373645967386,17.157349232776703,18.558264816248453,16.623872064689085,17.72094915320834,18.985656710732407,45.6355914399346,-0.0406043843199684,0.0229798839128915,-0.0133210554054677,-0.0059147518798974,-0.00686411536265,0.0129637485524718,0.36371912967053277,0.9738842728971786,-0.06559286936079514,-0.09343112675491212,0.0,0.0,1.0,1.0,1.429760679538671,27.725617406589343,0.975,0.6347,1.5221,0.3653,0.228
surprised,Actor_06,274.95227,0.011218611,129.19921875,0.6114737155073551,0.105917946,3513.345127421302,0.3186212069746377,0.0070838956,-372.07303,34.27308,-22.334122,-8.805018,-4.363683,-17.305048,-11.619074,-18.27788,-6.7500763,1.9375827,-11.027573,-7.6978335,-3.6392715,0.011437899,0.01591178,0.015191064,0.014170101,0.012978025,0.011638724,0.010095762,0.008314962,0.0063730325,0.0044521457,0.002742173,0.0013334855,0.0001910493,-0.001912891,-0.002389286,-0.0017166138,-0.0012707226,-0.0014381616,-0.0020720647,-0.002618814,-0.0025975688,-0.0020156598,-0.0013590533,-0.0011663497,-0.0015561857,-0.0021191784,0.37942943,0.3211884,0.3573348,0.40305164,0.41964555,0.4322113,0.3942157,0.4605193,0.56085783,0.5646228,0.55265576,0.4731165,14.912493237895545,16.85765601312875,18.6123194091035,16.400486745742633,17.796592279240063,18.86990300144644,45.04149617020581,-0.0143600915272107,0.0084351195594766,-0.06131412950007,-0.0061498934131432,0.0109473560470002,-0.0100726408437248,0.3688699274813838,0.6316960610071441,0.18697025437753048,-0.12693477250454063,0.0,0.0,1.0,1.0,1.188740719732836,27.622601450372322,1.005,0.6321,1.2579,0.3679,0.2812
neutral,Actor_06,273.8651,0.0098281205,103.359375,0.6351292576181803,0.09913687,3388.272468024231,0.3933953179253472,0.006480543,-384.00012,50.891705,-18.46466,8.632231,0.63063085,-10.233562,-8.63306,-9.968548,-7.245039,0.2692187,-6.277717,-3.439278,-7.325449,0.16328451,0.12840626,-0.018291315,-0.024549041,-0.01072171,-0.030817866,-0.039043862,-0.042083926,-0.0600674,-0.06603972,-0.05835814,-0.0646781,-0.04304984,0.02335159,-0.00018442339,-0.03432393,-0.03992588,-0.038283672,-0.032773152,-0.031015346,-0.044785053,-0.046251602,-0.028256582,-0.021611074,-0.028697776,-0.039348453,0.48206022,0.4249149,0.44575527,0.5726756,0.55918765,0.54422927,0.48334217,0.4658326,0.50297254,0.49895424,0.5892751,0.5445226,16.828206949607697,14.485736004540506,15.854413947330594,16.256012527124305,17.15681198747129,17.366694505142156,45.0882354750643,-0.0731910558883416,0.04948423735784,-0.000389682649661,-0.0707033636782502,0.0030863879952114,0.0038054411844415,0.29349456105701244,0.36886743764874497,2.256084342262632,-0.08559647997958393,0.0,0.0,1.0,1.0,2.7105482598909614,29.13010877885975,1.065,0.6697,1.81,0.3303,0.21
neutral,Actor_06,274.03275,0.01205394,99.38401442307692,0.5789579662723383,0.10979044,3188.188139039421,0.3049629407051282,0.0074755442,-352.3154,52.721966,-18.394602,13.298957,-0.07996532,-12.791263,-9.58262,-9.804233,-3.5838497,1.7724866,-5.0536475,-0.6990579,-6.310237,0.05284197,0.06034851,0.03427657,0.0149721,-0.0012366099,-0.015557206,-0.021677678,-0.022230243,-0.026503988,-0.02752474,-0.011514113,0.00529859,0.0026162465,-0.06741232,-0.061024703,-0.014853771,-0.004258009,-0.002100804,0.00393255,0.0061316583,0.0044145444,0.007436105,0.013979723,0.0055483184,-0.0032155819,0.006386074,0.45467827,0.39770296,0.4884401,0.4939962,0.49998072,0.5206952,0.48927566,0.4453461,0.42937148,0.41589332,0.50749797,0.5230376,20.25527062000185,16.23070958636352,17.363596091590733,16.972052343769445,18.08400734112023,18.1615636138836,45.83994298362655,-0.0403916542134803,0.024430643144176,0.0163368982970352,-0.0920589708018668,-0.0190399786480123,-0.0138325322585818,0.3046925836597765,0.46129511793230915,2.147387734474834,-0.08944410960087452,0.0,0.0,1.0,1.0,2.698126962008018,28.90614832680447,1.065,0.6109,1.6736,0.3891,0.2025
neutral,Actor_06,276.12772,0.008083159,107.666015625,0.6131787594110201,0.08990637,3404.288748492898,0.3029403167517007,0.0053759203,-392.40768,50.68633,-11.049751,9.263933,0.47050434,-8.964566,-10.850555,-9.529207,-5.836635,1.5158614,-6.5852027,-1.3031591,-3.9353356,0.6310572,0.3405227,0.08896224,0.06078676,0.04883721,0.032799546,0.04526071,0.06473933,-0.001329448,0.04554837,0.013841447,-0.008543993,-0.020077841,0.0023738185,-0.0037659407,-0.0066262055,0.012853736,0.0019864955,0.0034929393,-0.01612651,-0.01322661,0.0046071513,-0.005577983,0.00020890658,0.011575878,0.006698138,0.4956658,0.39960024,0.41951862,0.47828543,0.4887033,0.444462,0.456025,0.44166383,0.43377456,0.46722376,0.4510742,0.5399141,19.147502243095925,15.772372851750196,17.062350294915817,16.24397323941838,17.131220754234782,17.538681662310854,44.63228053022026,-0.0071899027547238,0.0500331984449472,-0.0704111947209202,-0.0028264628197419,-0.0066919391610497,0.000681387007927,0.30287956755372913,0.49461764581648293,1.0372858990363438,-0.08536307450569182,0.0,0.0,1.0,1.0,1.6172666193585186,28.942408648925415,0.99,0.6489,2.0741,0.3511,0.1714
neutral,Actor_06,274.64023,0.007487241,67.99958881578948,0.6081207690582072,0.086528845,3323.351634755829,0.3499600199244966,0.004603525,-395.945,53.05127,-14.801417,8.403964,-0.16601367,-10.802906,-11.535567,-10.901443,-6.120131,0.14787789,-8.374228,-2.5629933,-5.5234537,0.2968494,0.28505078,0.11596585,0.04893189,0.041796174,0.04371561,0.042268716,0.033717725,0.025877217,0.03220782,0.023109807,-0.008179486,-0.006016648,-0.025577238,-0.016520824,-0.0074080443,-0.016925868,-0.013337539,0.018315805,0.016647749,0.009817387,0.0069268006,-0.0040120166,0.0068432726,0.0031647922,-0.007024512,0.4886402,0.35748172,0.40923637,0.45563313,0.42265913,0.4565193,0.4260889,0.42099214,0.42465022,0.46049562,0.5321828,0.5132727,18.97315167009169,15.588221811411636,16.807909033188533,15.743017321196891,16.937359071729492,17.412672563540735,46.10057945947507,-0.0533514946466984,0.045732866668991,0.006582709543419,-0.087711532662729,0.0069456409181838,-0.0145996312642837,0.30801309357982576,0.3712768262932868,1.241050089836412,-0.08891904423671346,0.0,0.0,1.0,1.0,1.7012459603664127,28.839738128403486,0.99,0.6272,1.7544,0.3728,0.195
calm,Actor_06,274.88055,0.009255759,103.359375,0.5128280014378145,0.09620681,3130.026585389525,0.2427964484554597,0.0059962925,-315.25153,46.93764,-3.4761486,9.773693,4.9171686,-9.099193,-16.531698,-8.444363,-2.7294126,-0.73227483,-6.269356,-5.909163,-6.685888,0.028482372,0.056320168,0.015927326,0.01042275,0.016289398,0.005972336,-0.0036067963,-0.01750354,-0.013903097,-0.0052983896,-0.02672838,-0.0403069,-0.011462628,-0.08982484,-0.053787965,-0.005255414,-0.022426842,-0.005161502,-0.0024126645,-0.008669701,-0.004027486,0.009385188,0.0018520643,0.0046942565,0.012985005,0.0006388782,0.39486957,0.35767958,0.3554744,0.36605525,0.41041717,0.49105203,0.5519426,0.5639539,0.48776704,0.44935822,0.5424803,0.47388712,21.85322555754057,16.101894253450112,16.23747748592459,15.193648491087757,16.303299513990105,15.561722478049283,45.487103142090255,-0.0295278081838188,0.0129547733559867,0.0290654819370403,-0.0644513543149268,0.0167183674429784,-0.0154301842946247,0.2723866929583572,1.1027609915283048,2.3585896849785084,-0.08767828734944268,0.0,0.0,1.0,1.0,3.5490289638562555,29.552266140832856,1.035,0.7052,2.7363,0.2948,0.1555
calm,Actor_06,274.6309,0.015668401,99.38401442307692,0.3913543140028288,0.12517302,2881.914695011263,0.2571118026129944,0.008016242,-281.5416,54.29466,-5.969025,9.02107,6.297482,-8.623026,-17.869726,-12.482069,-1.6699977,1.1028695,-6.4406047,-6.8317018,-5.6841655,-0.3343618,0.18976365,0.26061654,-0.07294817,0.06400632,0.03679225,0.035699893,0.046709783,-0.08530145,-0.11426803,0.05907099,0.11070223,-0.07415808,-0.03192129,0.017629903,0.037572563,0.029174954,0.0012766812,0.010482562,-0.021910118,-0.041514967,-0.014699623,-0.021193365,-0.00997352,-0.008379237,0.006997383,0.3580868,0.3272869,0.37082887,0.33614632,0.3456439,0.4155172,0.49157283,0.5557852,0.5306049,0.46834603,0.5361737,0.47662675,23.25521291046925,17.204202541347037,17.633946490042902,15.878287083098575,17.539841897696622,16.539104462288474,45.77320606947583,-0.0288865388603516,0.0294065502261769,0.0289212718071927,-0.0406622229884568,-0.0063888005508776,-0.0307317379509205,0.27038283369101984,1.423274884493643,2.55163114363009,-0.08134008296534553,0.0,0.0,1.0,1.0,4.056246111089078,29.592343326179602,1.08,0.5625,2.2059,0.4375,0.19
calm,Actor_06,269.6862,0.022060566,143.5546875,0.4255136888513243,0.14852796,2869.510048907945,0.2231076262718023,0.011406453,-276.50235,64.44927,-4.012506,5.0702205,4.2827516,-6.839473,-19.00791,-12.2518425,-3.1222434,4.519031,-6.2535954,-5.2687874,-5.204109,0.4522233,0.2824185,0.11255267,0.04796873,0.05138094,0.028226875,0.008153339,0.016867517,0.05527941,0.011763495,-0.021297073,0.0072538992,-0.015252934,-0.047971126,0.0039492846,0.030563347,0.021465722,-0.007719852,0.0071475618,0.027147751,0.02264838,-0.008908064,0.0043615242,0.022824412,0.027229168,0.024240615,0.32088402,0.32371983,0.3568412,0.30014867,0.3201882,0.3803435,0.46425104,0.50391793,0.45987245,0.5119108,0.5223095,0.4249696,23.21964960608618,17.635616475608,18.43311387494822,16.681602367223682,18.48618825143612,16.82500173633088,46.791238174510255,-0.0121574237283908,0.0140788106143687,-0.0472982116679795,-0.0929383790326245,0.0237728950943909,0.0063744083694644,0.2594186356088733,1.4037240970203666,2.3875330709155134,-0.0795412894211499,0.0,0.0,1.0,1.0,3.870798457357031,29.811627287822535,0.93,0.5133,0.7605,0.4867,0.34
calm,Actor_06,274.49692,0.013213169,129.19921875,0.5289149218471894,0.11494853,2843.8838221312567,0.2470998240041208,0.0076742973,-328.69983,62.071774,-8.461224,2.5809348,4.202795,-11.273902,-22.043978,-11.232704,-0.37836942,1.8081415,-10.190519,-3.7769558,-3.3125088,-0.6592904,-0.10199235,0.19897965,-0.22143447,-0.05538112,0.002235025,0.023805618,-0.012585923,-0.14099568,-0.12909512,-0.015462131,0.059074648,-0.10349661,-0.09372145,-0.057236545,0.0070844484,0.011822627,0.019483417,0.021071538,0.03181707,0.029971547,-0.00832093,-0.014844124,0.01655335,0.016835373,0.023035042,0.33246744,0.25746992,0.24110115,0.27652094,0.3339413,0.3484821,0.34549698,0.33188272,0.38930303,0.43001312,0.5966609,0.44347998,23.02867806449139,17.43931444677963,18.62957512125231,18.054825213355084,19.23688386067705,17.289454300377802,45.950217598110186,-0.0278186081924899,-0.0334467922458839,-0.0004894988161037,-0.0353723665057162,0.0189534500782643,-0.0244699820852453,0.29010497134066754,1.3623642269707819,0.9730615800772585,-0.10746646099749134,0.0,0.0,1.0,1.0,2.4428922680455316,29.197900573186647,0.99,0.5735,0.9558,0.4265,0.2888
calm,Actor_06,269.9086,0.005130829,86.1328125,0.5328869871633526,0.07162974,3022.0735263709703,0.2417923445554123,0.0034305376,-339.1016,52.51681,-9.740992,11.873465,4.272354,-11.44193,-14.926324,-9.880668,-0.094152704,-1.641711,-5.0887413,-3.0375338,-6.408349,0.22682174,0.21474709,0.034497123,-0.016282383,0.054432396,-0.03908344,-0.064477146,0.016019396,0.050099738,0.049258016,0.06206383,-0.0004171096,0.000706653,-0.1511569,-0.002552272,0.027591843,-0.04879639,-0.009288693,-0.03643239,0.0029640591,0.01552395,-0.016897481,-0.0074119223,0.0062871445,-0.0150123695,-0.0012528134,0.47579834,0.4771522,0.40123475,0.35684842,0.3295,0.38765284,0.53279036,0.5438907,0.48777172,0.44039962,0.46588087,0.43564376,22.326535982671725,17.640226702292384,16.527163377737633,15.955520301089676,17.46372138978812,16.834374444435777,46.43372348796222,-0.0268350764023998,-0.0042376457107183,0.0042288139217632,-0.0486622294975141,0.0214510544438156,0.0175854508342287,0.2716312153459883,1.221715159399377,2.4464628018384977,-0.09115840568700467,0.0,0.0,1.0,1.0,3.75933636692488,29.567375693080233,1.005,0.7258,0.8919,0.2742,0.3113
calm,Actor_06,274.60233,0.014380703,143.5546875,0.4963918332225134,0.119919464,3155.989536850428,0.308779296875,0.008737878,-287.12445,52.639076,-5.3044457,9.08978,1.9176804,-9.41009,-13.678143,-9.7122135,-0.07851372,-1.227702,-5.2075043,-6.1485906,-5.5092716,-0.45305663,0.081069544,0.102205426,-0.08956858,0.04843237,0.11969015,0.050370075,0.0074145864,-0.031908065,-0.025400504,-0.0214347,0.018227628,-0.028551789,-0.11379763,-0.04104039,0.019127363,-0.0074440553,-0.00058389665,-0.015495101,-0.019723263,-0.010787549,-0.035000637,-0.029097866,0.010185293,0.020980846,0.013374494,0.40413085,0.30388576,0.29638427,0.3712822,0.43452752,0.50802225,0.48915616,0.4487629,0.4371087,0.43761924,0.4968793,0.48654783,21.78656017064224,16.775068923869483,17.103389477794746,15.990938334622127,17.127478722390386,16.49049324874084,46.28583594833653,-0.006897504636296,0.0244109760573516,0.0147211408856668,-0.0086658037308375,0.0152849730637018,-0.040237726215564,0.2841419163868526,1.1545932672699049,2.2173314126247012,-0.0761610798629522,0.0,0.0,1.0,1.0,3.448085759757559,29.317161672262948,0.99,0.6201,2.1645,0.3799,0.1635
calm,Actor_06,269.73502,0.01368878,135.99917763157896,0.5006482236580725,0.11699906,3117.835208564291,0.2989299590574866,0.008201422,-330.85226,55.945625,1.2488135,0.69856083,0.64053637,-9.203819,-18.465294,-15.622073,-4.464423,-1.1341052,-9.30066,-7.2909713,-8.039702,-0.22338736,0.2794008,0.15988956,-0.13701172,0.022281157,0.07304872,-0.009256766,0.011960112,-0.09120334,-0.08340615,-0.0075385403,0.069858804,-0.03783536,-0.20513557,-0.046096515,-0.006096488,-0.026840998,-0.02845302,-0.008125109,0.01783124,0.004435344,-0.0041013593,-0.029898567,-0.0030574556,-0.012638687,-0.022004547,0.3642996,0.29275385,0.29665527,0.31035596,0.3125791,0.4112019,0.41911837,0.4392606,0.4428708,0.44999576,0.5659777,0.5298263,22.255050566696976,18.11289406705496,18.45817048959817,16.929487311516283,18.08850307846056,16.828459939506043,45.89747274534175,-0.0773941272954932,0.053176061762419,-0.0224080395058082,-0.0203941546039373,-0.0166053183951138,-0.0315594700539239,0.2746180147343642,1.464085796026712,2.156226982451155,-0.11034595613233965,0.0,0.0,1.0,1.0,3.730658734610206,29.507639705312716,0.975,0.5938,1.1574,0.4062,0.243
calm,Actor_06,276.72684,0.012882941,86.1328125,0.4281396431932022,0.11350305,2844.3064751928005,0.1914939510012135,0.007145149,-313.2857,62.31869,0.21002167,2.42549,0.9128323,-6.571174,-13.285455,-10.275111,-5.3390985,0.94665396,-3.034445,-6.375654,-8.305276,0.20365624,0.22505164,0.021094587,0.033306327,0.09710021,0.03171893,-0.041683197,-0.037603676,0.018732432,0.016709767,-0.03308997,-0.028669775,0.0011722324,-0.049840946,-0.029675141,-0.0048654415,-0.003717624,-0.0038335428,0.0014329558,-0.0016384785,-0.0038491352,0.0004823127,0.003904735,-0.0022464995,-0.009332018,0.0043268874,0.3196106,0.35825497,0.33238092,0.3328789,0.38729754,0.49501866,0.55270654,0.5094914,0.4346671,0.4899151,0.47180602,0.37222698,24.346195655956304,18.134106477359527,17.645669358776082,16.577439579351008,17.406184878883682,16.172566753772482,46.00393416484393,-0.0121944796638317,0.0290732956490955,-0.0866392779952931,-0.0694778080005656,0.0003606106987508,-0.010806591290126,0.23821502134206127,1.1115296739304186,3.7127413465585946,-0.05103057997266954,0.0,0.0,1.0,1.0,4.875301600461683,30.235699573158776,0.96,0.5426,1.4721,0.4574,0.18
happy,Actor_06,275.14008,0.00922776,69.83741554054055,0.5786403036364569,0.09606121,2733.020437188068,0.2021643944035947,0.0058855317,-345.03363,61.173637,-40.498077,15.64834,1.493544,-23.826866,-16.221947,-13.577771,-4.095546,0.41511586,-13.927419,-3.7257185,-2.6977549,0.10771468,0.08550312,0.0059925155,0.017503634,0.051347345,0.021444594,-0.019814622,-0.012130201,0.022996042,0.025715347,-0.023601333,-0.017141875,0.02410855,-0.22433484,-0.08994945,0.08090792,-0.008635122,-0.04012246,0.01365862,0.039120812,0.0402536,0.030722855,-0.0154468175,0.04071692,0.029025393,-0.03000546,0.38628075,0.3883219,0.2891898,0.29906073,0.25899988,0.3512113,0.3788952,0.28087044,0.25312275,0.3761688,0.5167462,0.49088493,19.4715977537018,18.199093464378315,18.78256505797136,16.842732235068404,19.53884922415449,20.9449404944893,46.45922823542069,-0.0617016936584242,0.0203004948441409,-0.0594805876885732,-0.0947723425620428,0.0196568289696655,0.0069977372098757,0.2513610705773856,1.2781681475490685,1.1234895802379647,-0.01620112660994525,0.0,0.0,1.0,1.0,2.4774615970490035,29.972778588452286,1.05,0.6496,1.9943,0.3504,0.195
